page_name,user_name,facebook_id,page_category,page_admin_top_country,page_description,page_created,likes_at_posting,followers_at_posting,post_created,post_created_date,post_created_time,type,total_interactions,likes,comments,shares,love,wow,haha,sad,angry,care,video_share_status,is_video_owner,post_views,total_views,total_views_for_all_crossposts,video_length,url,message,link,final_link,image_text,link_text,description,sponsor_id,sponsor_name,sponsor_category,overperforming_score_weighted_likes_1x_shares_1x_comments_1x_love_1x_wow_1x_haha_1x_sad_1x_angry_1x_care_1x,group_name,date_r
NA,Breitbart,95475020353,MEDIA_NEWS_COMPANY,US,Breitbart News (www.breitbart.com) is a conservative news and opinion website founded by the late Andrew Breitbart.,2008-11-10T23:31:33Z,4505083,5169129,2021-07-07T10:11:13Z,2021-07-07,10:11:13,Photo,31423,21628,1506,4406,3634,55,42,27,23,102,NA,-,0,0,0,N/A,https://www.facebook.com/95475020353/posts/10167858470165354,"A parent logically, but assertively, instructed members of his local school board that it is their job to teach children “math and science,” not Critical Race Theory, which is teaching them “white people are bad.” Ian Rice, a black father with two children in the district, emphasized to board members that “teaching that white people are bad,” means that his daughter is being taught “her mother is evil.” In his comments, Rice said it is clear, judging from the remarks of other parents who spoke before him, “this board and this school district is failing.” Rice asserted that Critical Race Theory was “never meant to be brought into grade schools, high schools at all,” the Daily Wire reported. “It’s actually taught in the collegiate atmosphere, and, more importantly, the legal portion of the collegiate atmosphere, to see different laws through the lens of race,” he instructed the board. “The problem with bringing it to the high school and grade school level, is that we don’t have the educators to properly teach these kids,” Rice observed. “Instead, they’re using it as their own agenda to indoctrinate the kids to hate each other.” “And whether you believe that to be true or not, the reality is that’s what’s happening,” he continued. “Critical Race Theory is teaching that white people are bad,” Rice stated. “That’s not true. That would teach my daughter that her mother is evil.” Rice described an incident in which one teacher pulled his daughter aside and told her, “You’re a minority, so you know better than to engage in certain things.” “Nothing happened to educate her,” he said, when the incident was brought to the school’s attention. “Instead, my daughter was brought in and she was ridiculed.”",https://www.facebook.com/Breitbart/photos/a.10159587164165354/10167858469695354/?type=3,NA,FATHER SCHOOLS BOARD PUSHING CRITICAL RACE THEORY: 'YOUR JOB IS TO TEACH MATH AND SCIENCE' Screenshot via Twitter,NA,NA,NA,NA,NA,1.06,Breitbart,2021-07-07T00:00:00Z
Florida Rising,FLRising,106855926042343,NON_PROFIT,US,Florida Rising is an independent organization working to increase the voting and political power of marginalized and excluded constituencies.,2010-09-07T21:01:01Z,48147,50218,2021-10-19T14:41:30Z,2021-10-19,14:41:30,Photo,31374,19202,2454,7524,1471,21,585,13,68,36,NA,-,0,0,0,N/A,https://www.facebook.com/106855926042343/posts/4631287703599120,NA,https://www.facebook.com/FLRising/photos/a.282196488508285/4631287636932460/?type=3,NA,"Another name for ""Critical Race Theory"" is ""Actual American History""",NA,NA,NA,NA,NA,117.07,NA,2021-10-20T00:00:00Z
NA,RepMTGreene,106885638007999,GOVERNMENT_OFFICIAL,US,Congresswoman representing Georgia’s 14th District,2020-12-30T19:26:12Z,153569,203690,2021-06-01T09:25:22Z,2021-06-01,09:25:22,Status,31357,22994,2876,1972,3257,6,153,7,24,68,NA,-,0,0,0,N/A,https://www.facebook.com/106885638007999/posts/187690399927522,I OPPOSE Critical Race Theory!,NA,NA,NA,NA,NA,NA,NA,NA,1.33,Congresswoman Marjorie Taylor Greene,2021-06-01T00:00:00Z
Ben Shapiro,officialbenshapiro,100044139414360,NEWS_PERSONALITY,US,This is my official Facebook fan page. You can also follow me on twitter @benshapiro.,2011-05-18T03:31:56Z,6299491,7871274,2021-04-20T11:46:36Z,2021-04-20,11:46:36,Link,31328,5091,6567,3718,26,330,393,292,14907,4,NA,-,0,0,0,N/A,https://www.facebook.com/100044139414360/posts/323318855816092,Get this garbage out of our school system. This is absurd.,https://www.dailywire.com/news/biden-education-department-wants-to-prioritize-critical-race-theory-and-1619-project-in-school-curriculum?utm_source=facebook&utm_medium=social&utm_campaign=benshapiro,NA,NA,Biden Education Department Wants To Prioritize Critical Race Theory And 1619 Project In School Curriculum,"The Education Department has proposed a rule that would prioritize grant applications to school districts wanting to include critical race theory, the",NA,NA,NA,8.13,NA,2021-04-20T00:00:00Z
NA,GlennBeck,100044199921205,PERSON,US,Have Joy. Speak Truth. glennbeck.com,2008-11-23T22:50:38Z,3167144,3095667,2021-06-19T07:50:01Z,2021-06-19,07:50:01,Link,31238,23530,1142,2996,3389,28,61,23,13,56,NA,-,0,0,0,N/A,https://www.facebook.com/100044199921205/posts/353462132803781,Trump pens op-ed ripping into critical race theory: 'Teaching even one child these divisive messages would verge on psychological abuse',https://www.theblaze.com/news/trump-critical-race-theory-abuse?utm_content=buffer58f10&utm_medium=referral&utm_source=facebook&utm_campaign=fb-glennbeck,NA,NA,Trump pens op-ed ripping into critical race theory: 'Teaching even one child these divisive messages would verge on psychological abuse',"Former President Donald Trump said this week that critical race theory is not far from inflicting psychological abuse on children. He made the remarks in a lengthy editorial, which ran Friday on the RealClearPolitics website. What are the details? In the missive, Trump blasted President Joe Biden .....",NA,NA,NA,18.61,Glenn Beck,2021-06-19T00:00:00Z
NA,FoxNews,15704546335,MEDIA_NEWS_COMPANY,US,"Welcome to the official Fox News Facebook page. Get breaking news, must see videos & exclusive interviews from the #1 name in news. foxnews.com/contact",2008-04-30T18:26:36Z,18733448,22635361,2021-07-10T11:31:13Z,2021-07-10,11:31:13,Link,31165,25001,2212,501,1032,174,552,146,1513,34,NA,-,0,0,0,N/A,https://www.facebook.com/15704546335/posts/10160830207771336,"Rep. Mark Green, R-Tenn., said the professor's stance 'rendered her unqualified to teach' cadets.",https://www.foxnews.com/politics/air-force-professor-critical-race-theory-fired-gop-rep?cmpid=fb_fnc,NA,NA,"Air Force professor who taught critical race theory should be fired, GOP rep says","Rep. Mark Green, R-Tenn., called this week for U.S. Air Force Academy professor Lynne Chandler Garcia to be fired after she publicly advocated for military academies to teach critical race theory to incoming cadets.",NA,NA,NA,4.58,Fox News,2021-07-10T00:00:00Z
NA,dan.bongino,100044252088762,PERSON,US,Former Secret Service Agent. New York Times bestselling author.  Podcast here: http://bit.ly/bpodcas,2011-05-27T17:38:52Z,2148826,4567740,2021-06-18T12:49:44Z,2021-06-18,12:49:44,Link,31073,26650,530,2682,796,329,39,2,8,37,NA,-,0,0,0,N/A,https://www.facebook.com/101043269988443/posts/4376948202397907,"Did a high level spy, who defected from China, prove that Trump was right the whole time? Don’t miss this show 👇🏻👇🏻",https://bongino.com/ep-1545-did-a-spy-defector-from-china-prove-trump-right,NA,NA,Ep. 1545 Did A Spy Defector From China Prove Trump Right? | Dan Bongino,"Explosive new information emerges about a spy from China who defected, and provided bombshell information about the coronavirus coverup. In this episode, I discuss the new details, along with a new story about the coming collapse of critical race theory.",NA,NA,NA,2.92,Dan Bongino,2021-06-19T00:00:00Z
NA,TheOther98,100064860241186,NON_PROFIT,US,Keeping the Class War classy!,2010-04-03T18:51:40Z,6697554,6635214,2021-07-18T12:05:19Z,2021-07-18,12:05:19,Photo,31019,17974,1320,8815,242,111,107,120,2319,11,NA,-,0,0,0,N/A,https://www.facebook.com/114517875225866/posts/6717836468227274,NA,https://www.facebook.com/114517875225866/photos/a.115969958413991/6717835511560703/?type=3,NA,"Elon Musk makes $16,000,000/hr 0,000/hr and pays less in taxes than you. Jeff Bezos makes $4,200,000/hr and pays less in taxes than you. Mark Zuckerberg makes 4,000,000/hr and pays less in taxes than you. You should be mao about THIS, not critical race theory. @bravenewfilms",NA,NA,NA,NA,NA,1.35,The Other 98%,2021-07-19T00:00:00Z
NA,thedailyshow,7976226799,TV_SHOW,US,"Weeknights at 11/10c and on the Comedy Central App
Get free tickets: dailyshowtickets.com",2007-11-10T17:52:43Z,9763543,12743865,2021-06-29T20:56:50Z,2021-06-29,20:56:50,Native Video,30960,11075,2637,6599,412,198,9795,92,86,66,crosspost,Yes,761773,845101,1212753,00:03:33,https://www.facebook.com/7976226799/posts/10160173679311800,Does literally anyone on the Right actually know what critical race theory is? That’s this week on Unsolved Mysteries: MAGA Edition,https://www.facebook.com/thedailyshow/videos/404819967445710/,NA,NA,Unsolved Mysteries - Do Republicans Know What Critical Race Theory Is?,NA,NA,NA,NA,7.15,The Daily Show,2021-06-30T00:00:00Z
Michael Knowles,michaelknowlesshow,100044546974605,NEWS_PERSONALITY,US,"""a dapper, lib-triggering troll"" —Vanity Fair",2013-01-29T23:15:20Z,973848,1121076,2021-04-30T13:17:04Z,2021-04-30,13:17:04,Link,30939,23846,631,2738,3596,19,40,2,6,61,NA,-,0,0,0,N/A,https://www.facebook.com/100044546974605/posts/311299823698248,PREACH 🙌,https://www.dailywire.com/news/desantis-calls-systemic-racism-horse-manure-blasts-very-harmful-critical-race-theory-as-race-based-marxism?utm_source=facebook&utm_medium=social&utm_campaign=mjk,NA,NA,"DeSantis Calls Systemic Racism ‘Horse Manure,’ Blasts ‘Very Harmful’ Critical Race Theory As ‘Race-Based’ Marxism","Republican Florida Governor Ron DeSantis on Thursday blasted accusations that the United States is systemically racist as ""horse manure,"" and further said critical race theory is a race-based form of Marxism.",NA,NA,NA,31.09,NA,2021-05-01T00:00:00Z
NA,newsmax,85452072376,MEDIA_NEWS_COMPANY,US,"Newsmax brings you live 24/7 coverage of breaking updates in politics, world news, health, finance, and beyond. Find where you can watch: nws.mx/tv",2009-04-21T19:25:44Z,3303149,4061043,2021-07-05T23:01:20Z,2021-07-05,23:01:20,Native Video,30939,18401,1051,8185,3002,41,81,68,45,65,owned,Yes,230250,432046,0,00:01:54,https://www.facebook.com/85452072376/posts/10158355134407377,"""The sleeping giant has been awakened."" Dr. Ben Carson on the fight against Critical Race Theory.",https://www.facebook.com/newsmax/videos/598353604463404/,NA,NA,Left seeks to indoctrinate our kids | Dr. Carson,NA,NA,NA,NA,8.49,Newsmax,2021-07-06T00:00:00Z
NA,GlennBeck,100044199921205,PERSON,US,Have Joy. Speak Truth. glennbeck.com,2008-11-23T22:50:38Z,3165244,3094066,2021-06-09T16:10:25Z,2021-06-09,16:10:25,Native Video,30927,17787,1939,8007,2405,200,102,78,353,56,crosspost,Yes,178213,219706,251025,00:11:01,https://www.facebook.com/100044199921205/posts/479557143341125,"Former President Barack Obama just told CNN that it's insane to think that critical race theory is a ""threat to our republic,"" while claiming that ""right wing media venues"" are ""stoking the fear and resentment of a white population."" I'm sorry, Mr. Obama, because that's an outright LIE. So, let me set the record straight here: Calling out the far-left have NOTHING to do with race, but rather everything to do with protecting our way of life that is being threatened by Marxism. Critical race theory IS Marxism, and it is a threat to our republic, and it was YOU who planted its seeds...",https://www.facebook.com/GlennBeck/videos/479557143341125/,NA,NA,Glenn to Obama: YOU Planted America's Marxist Seeds,NA,NA,NA,NA,7.47,Glenn Beck,2021-06-10T00:00:00Z
NA,OccupyDemocrats,100066647494924,POLITICAL_ORGANIZATION,US,"Occupy Democrats, a merger of the goals and interests of Occupy with those of the Democratic Party,",2012-09-21T19:59:29Z,8821536,10148416,2021-07-03T19:15:40Z,2021-07-03,19:15:40,Photo,30865,20624,1045,6683,1527,81,118,167,581,39,NA,-,0,0,0,N/A,https://www.facebook.com/346937065399354/posts/5286117124814632,Enough said! Follow Occupy Democrats for more.,https://www.facebook.com/OccupyDemocrats/photos/a.517901514969574/5286117008147977/?type=3,NA,"MURT T STOP ""Antifa didn't storm the Capitol. The FBI didn't storm the Capitol. Tan suits didn't storm the Capitol. Her emails didn't storm the Capitol. Hunter's laptop didn't storm the Capitol. Critical Race Theory didn't storm the Capitol. Republicans did. Full stop."" OCCUPY DEMOCRATS @JakeLobin",NA,NA,NA,NA,NA,1.24,Occupy Democrats,2021-07-04T00:00:00Z
NA,MarjorieTaylorGreene,1809715209318581,POLITICIAN,US,"Congressional Candidate 
Christian Conservative Wife
Mother of Three
Political Outsider
Problem Solver
100% Pro-Life
100% Pro-Second Amendment
100% Pro-Trump
100% for America
",2017-10-03T16:22:30Z,272391,328002,2021-07-11T08:24:47Z,2021-07-11,08:24:47,Link,30787,21205,2381,3690,3295,10,132,6,17,51,NA,-,0,0,0,N/A,https://www.facebook.com/1809715209318581/posts/2772352076388218,NA,https://www.newsweek.com/marjorie-taylor-greene-says-crt-should-outlawed-teachers-fired-spot-1608594,NA,NA,"Marjorie Taylor Greene says CRT should be outlawed, teachers fired ""on the spot""","The Georgia congresswoman described critical race theory as ""completely evil"" and said teachers' unions working to legally protect teachers are ""communist.""",NA,NA,NA,1.74,Marjorie Taylor Greene,2021-07-11T00:00:00Z
Ben Shapiro,officialbenshapiro,100044139414360,NEWS_PERSONALITY,US,This is my official Facebook fan page. You can also follow me on twitter @benshapiro.,2011-05-18T03:31:56Z,6326046,7897011,2021-04-29T04:32:05Z,2021-04-29,04:32:05,Link,30751,27675,287,1980,592,34,19,26,116,22,NA,-,0,0,0,N/A,https://www.facebook.com/100044139414360/posts/330920118389299,Critical Race Theory is pure poison.,https://www.dailywire.com/news/gop-congressmen-join-forces-to-denounce-secretary-of-education-for-pushing-critical-race-theory?utm_source=facebook&utm_medium=social&utm_campaign=benshapiro,NA,NA,GOP Congressmen Join Forces To Denounce Secretary Of Education For Pushing Critical Race Theory,Republican Reps. Doug Lamborn of Colorado and Jeff Duncan of South Carolina sent a letter to Secretary of Education Miguel Cardona on Tuesday expressing,NA,NA,NA,7.98,NA,2021-04-29T00:00:00Z
NA,SeanHannity,100047112765345,NEWS_PERSONALITY,US,"Sean Hannity hosts 'Hannity' on the Fox News Channel and 'The Sean Hannity Show,' the second most li",2008-08-22T20:48:35Z,3832536,4440397,2021-06-20T21:10:00Z,2021-06-20,21:10:00,Native Video,30709,24271,774,4469,615,150,37,127,193,73,owned,Yes,255158,271691,0,00:03:52,https://www.facebook.com/100047112765345/posts/343568583890231,Dan Bongino discusses the outrage over Critical Race Theory as curriculum grows,https://www.facebook.com/SeanHannity/videos/493260641784350/,NA,NA,Education vs. Indoctrination,NA,NA,NA,NA,1.68,Sean Hannity,2021-06-21T00:00:00Z
NA,terrencekwilliams,569022853258776,COMEDIAN,US,Get my Cousin T’s Pancakes at www.Cousints.com,2016-07-11T19:28:13Z,1516584,3449451,2021-03-17T19:14:44Z,2021-03-17,19:14:44,Link,30507,20680,1104,4473,3970,123,54,7,24,72,NA,-,0,0,0,N/A,https://www.facebook.com/569022853258776/posts/1815738765253839,MUST WATCH! Leo Terrell is putting these race baiters in their place. He’s not having it!! https://rumble.com/ver67j-leo-terrell-unloads-on-race-baiting-democrats-gavin-newsom.html,https://rumble.com/ver67j-leo-terrell-unloads-on-race-baiting-democrats-gavin-newsom.html,NA,NA,"Leo Terrell UNLOADS on Race Baiting Democrats, Gavin Newsom",Leo Terrell joined Fox and Friends this morning to give an impassioned opposition to Gavin Newsom and critical race theory. Grab a copy of my new book! From the Foster House to the White House https:/,NA,NA,NA,2.73,Terrence K Williams,2021-03-18T00:00:00Z
Fox News,FoxNews,15704546335,MEDIA_NEWS_COMPANY,US,"Welcome to the official Fox News Facebook page. Get breaking news, must see videos & exclusive interviews from the #1 name in news. foxnews.com/contact",2008-04-30T18:26:36Z,18784998,22776979,2021-09-08T13:00:04Z,2021-09-08,13:00:04,Link,30406,24191,969,243,4481,12,181,11,200,118,NA,-,0,0,0,N/A,https://www.facebook.com/15704546335/posts/10160974779231336,"""My preference is for local school boards to decide what the curriculum is, but I think this is so bad and so insulting that I would look into some legislation like that,"" the the GOP frontrunner in the California recall election said.",https://www.foxnews.com/us/larry-elder-supports-critical-race-theory-schools-ban?cmpid=fb_fnc,NA,NA,UP AGAINST THE MOB: Larry Elder says he would support banning critical race theory in schools,"Larry Elder, the leading replacement candidate in the California recall election, said he would back legislation forbidding critical race theory in public schools.",NA,NA,NA,6.94,NA,2021-09-09T00:00:00Z
NA,ForAmerica,100064424780337,PERSON,US,"We are dedicated to advancing freedom, prosperity and virtue in America. We come to work each day to",2010-09-15T04:04:02Z,7835560,7061348,2021-03-17T15:24:51Z,2021-03-17,15:24:51,Native Video,30391,20486,1350,4675,3705,23,15,6,17,114,owned,Yes,207405,258139,0,00:00:51,https://www.facebook.com/114364638621903/posts/4264387710286221,Florida Governor Ron DeSantis: “There's no room in our classrooms for things like Critical Race Theory. Teaching kids to hate their country and to hate each other is not worth one red cent of taxpayer money.”,https://www.facebook.com/ForAmerica/videos/191452299414109/,NA,NA,NA,NA,NA,NA,NA,2.89,ForAmerica,2021-03-18T00:00:00Z
